policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,scenario,start,who
follower,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,goal,False,False,67,134.39283314154468,-49.35716685845532,0,0,26,0,22,0.0,0.0,8.965025120400917,0.0,3.7962392055582272,0.5599933397368805,0.5602933856996017,1.7153622417329726,0,,False,head_on,26,0.0,False,0.0,10,cruise,follower
follower,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,collision:target,True,True,25,-309.5680439268559,-36.54117410667966,0,0,19,0,22,0.0,0.0,2.8493943126271146,0.0,5.840745462493788,0.542874678181347,0.5580318232465658,1.7675663602668026,0,,False,head_on,22,0.0,False,0.0,11,cruise,follower
follower,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,collision:target,True,True,31,-328.79853232774406,-58.39927856419634,0,0,7,0,22,0.0,0.0,0.37371314356337626,0.0,12.678646943859597,0.5326011936583197,0.5573501625469612,1.7809435412634438,0,,False,head_on,22,0.0,False,0.0,12,cruise,follower
follower,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,68,179.9401551836021,-1.7450474329790497,0,0,0,0,8,0.0,0.0,0.0,0.0,0.38778831843978884,0.5517259491149468,0.5578085634175971,1.6164203903581855,0,,False,head_on,23,0.0,False,0.0,13,cruise,follower
follower,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,goal,False,False,69,116.40254087572879,-61.3563412249198,0,0,23,0,23,0.0,0.0,7.3990922715833625,0.0,7.71546867715993,0.5425611532698763,0.5572583526848081,1.4788688473634286,0,,False,head_on,23,0.0,False,0.0,14,cruise,follower
follower,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,67,149.42486983251908,-34.32513016748092,0,0,0,0,24,0.0,0.0,0.0,0.0,7.627806703884648,0.5609120729959386,0.561374064954677,1.4687171985003824,0,,False,head_on,24,0.0,False,0.0,15,cruise,follower
follower,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,collision:target,True,True,25,-334.7606111980449,-60.97605531657356,0,0,17,0,23,0.0,0.0,2.4362534730900594,0.0,11.601231736322076,0.5392965314539182,0.5577424381101519,1.8055305669794537,0,,False,head_on,23,0.0,False,0.0,16,cruise,follower
follower,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,collision:obstacle,True,False,43,-315.9572477346029,-31.711216155127236,0,0,18,0,18,0.0,0.0,5.626291936673369,0.0,2.5459033740229122,0.543111304363188,0.5576976817533756,1.488188612621243,0,,False,head_on,18,0.0,False,0.0,17,cruise,follower
follower,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,63,142.5533685170442,-36.19663148295581,0,0,0,0,25,0.0,0.0,0.0,0.0,8.04369588510129,0.5933877973396935,0.6000133000420149,1.412810032421124,0,,False,head_on,25,0.0,False,0.0,18,cruise,follower
follower,head_on,9.457641443617554,0.5956007947889601,171.4137351270706,,,,collision:target,True,True,30,-316.8179037675426,-51.3741754602636,0,0,0,0,25,0.0,0.0,0.0,0.0,11.416483435614133,0.5487631120179033,0.55802646072397,1.4446564955694312,0,,False,head_on,25,0.0,False,0.0,19,cruise,follower
follower,crossing,4.667290875464451,1.7227470900651785,236.13301209616918,starboard,,True,goal,False,False,67,183.67351853955034,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5617897910976131,0.5623867658090091,1.7160499280134258,0,,False,never,0,0.0,False,0.0,20,cruise,follower
follower,crossing,3.7739332766476075,1.173528774453069,270.329950237396,starboard,,True,collision:target,True,True,21,-283.7768475291579,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5532119218419808,0.5586908292266699,1.3349543586599393,0,,False,never,0,0.0,False,0.0,21,cruise,follower
follower,crossing,6.835819471068554,1.5587616535741629,95.48905312983425,port,,True,collision:target,True,True,23,-293.23229254862525,-18.891277763452905,0,0,0,0,14,0.0,0.0,0.0,0.0,4.198061725211757,0.5613266571170913,0.5627604456624606,1.5711232655538898,0,,False,crossing,14,1.0,True,0.0,22,cruise,follower
follower,crossing,8.158253975323385,0.44228992836946146,258.61746858688855,starboard,,True,collision:target,True,True,14,-327.9856610150742,-42.03242442312507,0,6,0,0,12,0.0,2.5917734257592424,0.0,0.0,6.489587992359294,0.5583243057163004,0.5584036638254322,1.3872122186966112,0,,False,crossing,12,0.0,False,0.0,23,cruise,follower
follower,crossing,9.79861013596842,0.44328075371819986,82.03474253870037,port,,True,collision:target,True,True,22,-312.93460517542144,-33.965711214016274,0,4,0,0,20,0.0,2.0013935483904985,0.0,0.0,5.346402922107404,0.5348284962320372,0.5574761059513698,1.3287559900104482,0,,False,crossing,20,1.0,True,0.0,24,cruise,follower
follower,crossing,6.794447015498243,0.5473514842917628,131.07964188304754,port,,True,collision:target,True,True,16,-310.26257928170855,-24.580795213111582,0,2,0,0,11,0.0,0.13638873705390386,0.0,0.0,5.312371325487724,0.5415302204856268,0.5650308303207563,1.6331460042333321,0,,False,crossing,11,1.0,True,0.0,25,cruise,follower
follower,crossing,4.54979421904873,1.3867036468224696,202.19120555738766,starboard,,True,collision:obstacle,True,False,28,-322.06106547981125,-21.73253052873266,0,0,0,0,11,0.0,0.0,0.0,0.0,4.829451228607258,0.5420999950495948,0.5575654252902562,1.3985381843973017,0,,False,crossing,11,0.0,False,0.0,26,cruise,follower
follower,crossing,9.679268550899316,0.5087939358206104,67.81442945798263,port,,True,collision:target,True,True,22,-328.2289297965316,-51.68741631912848,0,4,0,0,19,0.0,2.380224072620825,0.0,0.0,8.867846035478978,0.5399043015269711,0.5612727694592365,1.3248736451723278,0,,False,crossing,19,1.0,True,0.0,27,cruise,follower
follower,crossing,6.058594996054423,0.9795735001537526,250.52553445208008,starboard,,True,collision:target,True,True,22,-280.74567311804105,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.559541544930079,0.5601267085912731,1.324982582781109,0,,False,never,0,0.0,False,0.0,28,cruise,follower
follower,crossing,5.474427570062953,0.4460543842171416,107.4313409364459,port,,True,collision:target,True,True,15,-287.05511082234,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5452643174947037,0.5576128037205543,1.4221209207392154,0,,False,never,0,0.0,False,0.0,29,cruise,follower
follower,crossing,3.9950540465771436,1.7781064429160531,255.25704639569454,starboard,,True,collision:obstacle,True,False,36,-290.85476523014404,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.54203026456091,0.5574812195117844,1.8260098043188326,0,,False,never,0,0.0,False,0.0,30,cruise,follower
follower,crossing,7.735291501066443,0.8388778432043928,94.48823574345055,port,,True,collision:target,True,True,22,-340.2266117672102,-56.03635130707342,0,8,0,0,18,0.0,3.47585303016457,0.0,0.0,8.629084179501953,0.5552617032517423,0.5768534138346695,1.2386012726422981,0,,False,crossing,18,1.0,True,0.0,31,cruise,follower
follower,crossing,7.0168699613170915,1.3350829370449335,259.65497700971713,starboard,,True,collision:target,True,True,20,-300.34774128043813,-16.5273719261439,0,2,0,0,15,0.0,0.8085738665445146,0.0,0.0,2.7833180637218993,0.5268491605350223,0.5573325206232917,1.429733219339355,0,,False,crossing,15,0.0,False,0.0,32,cruise,follower
follower,crossing,5.7425453375411974,2.4838158273022763,81.51973469732295,port,,True,goal,False,False,66,165.54820076062225,-16.739234323768276,0,1,0,0,14,0.0,0.549423858350438,0.0,0.0,3.1154636055408007,0.572985854319934,0.5755110404128843,2.4153133008655585,0,,False,crossing,14,1.0,True,0.0,33,cruise,follower
follower,crossing,4.158950744671773,1.7839877353952436,251.91684018788132,starboard,,True,collision:obstacle,True,False,38,-305.0933987892995,-16.136973959613247,0,0,0,0,11,0.0,0.0,0.0,0.0,3.585994213247388,0.5424176401817778,0.5577128000248335,1.822040909762691,0,,False,crossing,11,0.0,False,0.0,34,cruise,follower
follower,crossing,7.317595379330987,0.8351865361628191,113.10816249444454,port,,True,collision:target,True,True,14,-318.49042691400115,-29.734299082844913,0,5,0,0,13,0.0,1.156996221900081,0.0,0.0,5.334926174319891,0.5502131897935393,0.5711976906005951,1.4393421211737532,0,,False,crossing,13,1.0,True,0.0,35,cruise,follower
follower,crossing,4.125240439053129,1.0096759554242565,290.7369904682177,starboard,,True,collision:target,True,True,22,-319.0018869274216,-35.258618277344674,0,5,0,0,10,0.0,4.053676186183273,0.0,0.0,3.3762047012749923,0.5441915922458844,0.5569323376762263,1.4619642990141495,0,,False,crossing,10,0.0,False,0.0,36,cruise,follower
follower,crossing,3.80127026892346,2.2456241657517846,68.44938096346765,port,,True,goal,False,False,67,183.1990928015928,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5583301183712089,0.5583534823488705,2.2462520030867825,0,,False,never,0,0.0,False,0.0,37,cruise,follower
follower,crossing,4.882180392282005,0.8698810019652079,96.53683227753992,port,,True,collision:target,True,True,19,-313.54221769801086,-28.947987930405155,0,5,0,0,13,0.0,2.707310490961354,0.0,0.0,3.454844666699212,0.5586177798595663,0.5588351069452475,1.26027423836268,0,,False,crossing,13,1.0,True,0.0,38,cruise,follower
follower,crossing,4.159052935705747,1.804027892232582,217.08416514541523,starboard,,True,collision:obstacle,True,False,30,-312.0129252152901,-8.72286681803849,0,11,0,0,13,0.0,0.7707052177226783,0.0,0.0,1.0906391089580512,0.5300591754249737,0.5571351031491161,1.7782543032677205,0,,False,crossing,13,0.0,False,0.0,39,cruise,follower
follower,overtaking,9.556232149411287,0.16856401487441053,1.6101026039999748,,,,collision:target,True,True,29,-305.45347831667715,-33.31119530461581,0,0,5,0,21,0.0,0.0,0.3925861744480021,0.0,7.088418905911778,0.547262994463606,0.5579197321294473,1.8700014231931383,0,,False,overtaking,23,0.0,False,0.0,40,cruise,follower
follower,overtaking,5.7479461611789,1.2248627607666025,-2.509384418720579,,,,goal,False,False,68,108.80807398198502,-72.7224369291908,0,1,48,0,31,0.0,0.1278166987922953,14.065591065995832,0.0,4.7674703183519895,0.5504259061048614,0.5577276632206516,1.23535095128894,0,,False,overtaking,51,0.0,False,0.0,41,cruise,follower
follower,overtaking,7.111260720178818,1.545817447677813,0.5482643252125285,,,,goal,False,False,68,147.7955274050817,-34.198380887902886,0,0,0,0,33,0.0,0.0,0.0,0.0,7.599640197311754,0.5522867171693556,0.5578572745810719,1.5469363335562019,0,,False,overtaking,47,0.0,False,0.0,42,cruise,follower
follower,overtaking,9.924433511599638,0.5577780141895179,1.7363898783151903,,,,collision:target,True,True,38,-266.79598429607677,-10.660108011580299,0,0,9,0,13,0.0,0.0,0.8386259968547011,0.0,1.698012093978528,0.5573389761452925,0.5581355527898713,1.9345523257775101,0,,False,overtaking,27,0.0,False,0.0,43,cruise,follower
follower,overtaking,7.777153961253272,0.17836430215336274,-2.1298098963724676,,,,collision:target,True,True,45,-274.8844651622612,-24.030210268950306,0,0,8,0,15,0.0,0.0,0.9572234544247182,0.0,4.574267962893625,0.5528344143104552,0.5580077385391942,1.886524815506918,0,,False,overtaking,35,0.0,False,0.0,44,cruise,follower
follower,overtaking,9.472351939506785,0.6293837659105992,1.594090426277182,,,,collision:target,True,True,49,-288.686756044079,-38.36784802184097,0,0,30,0,19,0.0,0.0,5.691916188601022,0.0,3.9726554984171765,0.553246213675041,0.5605608469285208,1.122185466059428,0,,False,overtaking,34,0.0,False,0.0,45,cruise,follower
follower,overtaking,6.791254452278463,0.4570427385228544,-9.542742054762993,,,,collision:target,True,True,37,-271.543918735714,-10.942788288811316,0,11,5,0,14,0.0,1.05572674538087,0.5492210346229504,0.0,0.8310544832296416,0.554279035491081,0.5579226638858201,1.3575816664608957,0,,False,overtaking,28,0.0,False,0.0,46,cruise,follower
follower,overtaking,7.618572716555467,1.9884273638462515,8.064555095613034,,,,goal,False,False,68,184.18228930111403,-0.2179103442070784,0,0,0,0,4,0.0,0.0,0.0,0.0,0.048424520934906304,0.5566790386769912,0.5581024724298826,1.992497019312027,0,,False,overtaking,42,0.0,False,0.0,47,cruise,follower
follower,overtaking,8.61263148724731,0.8361574141727877,8.499933444466564,,,,collision:target,True,True,33,-281.69460376868085,-16.148388119921396,0,0,0,0,16,0.0,0.0,0.0,0.0,3.5885306933158656,0.5347457153048645,0.557215453268749,1.9368947694567078,0,,False,overtaking,22,0.0,False,0.0,48,cruise,follower
follower,overtaking,7.715636756725871,0.7429086685850401,-4.659870018711645,,,,collision:target,True,True,40,-284.514931152211,-30.574400567735985,0,0,24,0,15,0.0,0.0,5.036096896494002,0.0,2.765433720079461,0.5441250831873531,0.5579941683373266,1.9526721572099073,0,,False,overtaking,29,0.0,False,0.0,49,cruise,follower
follower,overtaking,7.643066319700785,1.7056406923796066,-4.163139131686235,,,,collision:obstacle,True,False,15,-313.4813336871075,-0.01714228715349639,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00380939714522142,0.541147215489137,0.5579600596001368,5.855209039819144,0,,False,overtaking,11,0.0,False,0.0,50,cruise,follower
follower,overtaking,7.958885684444756,0.5220743990799206,-6.99317287503974,,,,collision:target,True,True,39,-282.17857091348907,-24.3102583332039,0,4,7,0,20,0.0,0.2264235916646943,0.9156628341015829,0.0,4.420683411488437,0.5585205530664972,0.5586176945148331,1.2704294517295336,0,,False,overtaking,30,0.0,False,0.0,51,cruise,follower
follower,overtaking,8.919597231476935,0.7654242004525413,6.942858355735275,,,,collision:target,True,True,52,-291.0592078225989,-35.717303780148555,0,9,28,0,19,0.0,0.703001127909934,5.423633374365771,0.0,2.8249706776172463,0.5542258154108504,0.5639897339299544,0.7804514051989965,0,,False,overtaking,30,0.0,False,0.0,52,cruise,follower
follower,overtaking,6.8745535936065325,1.7843068933306978,-9.842023706633043,,,,goal,False,False,67,126.12624618846813,-57.384869013840024,0,0,47,0,0,0.0,0.0,15.94024139273334,0.0,0.0,0.5575331562799272,0.5581516832419999,1.7873256956273549,0,,False,overtaking,47,0.0,False,0.0,53,cruise,follower
follower,overtaking,7.392424952880393,1.4530951074163598,-9.662034232505992,,,,goal,False,False,67,137.27265901348153,-46.47734098651849,0,20,1,0,35,0.0,1.8680800867931688,0.08036231999640676,0.0,8.2091200455345,0.5594419922919416,0.5596523800907534,1.4570569026017541,0,,False,overtaking,47,0.0,False,0.0,54,cruise,follower
follower,overtaking,8.211625632198505,1.3168745938909003,6.239889037475514,,,,goal,False,False,69,160.22965040029618,-19.31856643409821,0,0,0,0,25,0.0,0.0,0.0,0.0,4.293014763132935,0.5457599234348617,0.5575025757615211,1.3380734315278247,0,,False,overtaking,36,0.0,False,0.0,55,cruise,follower
follower,overtaking,6.670301727029801,0.3400603298527174,1.041112989169072,,,,collision:target,True,True,34,-282.4217013314878,-18.15607091885503,0,0,2,0,16,0.0,0.0,0.12757242173778285,0.0,3.9326244890220026,0.5524565592470293,0.5578001340230037,1.8982613236049029,0,,False,overtaking,24,0.0,False,0.0,56,cruise,follower
follower,overtaking,5.356479981505558,1.932059312507918,-4.09721214978468,,,,goal,False,False,69,125.43353341821596,-52.371954994853155,0,0,38,0,27,0.0,0.0,13.660226260951491,0.0,0.7100312123172859,0.5426446216100869,0.5572710041158868,1.9479511528044742,0,,False,overtaking,38,0.0,False,0.0,57,cruise,follower
follower,overtaking,5.304665427323811,1.4300146119796155,8.955640423640077,,,,goal,False,False,67,94.4657385343462,-89.2842614656538,0,11,43,0,32,0.0,0.7466660649889201,13.577586991919603,0.0,8.15754472734402,0.5597440856417707,0.5599808578171732,1.434190484915849,0,,False,overtaking,43,0.0,False,0.0,58,cruise,follower
follower,overtaking,9.457641443617554,1.0041574093420087,-0.5511930446619502,,,,goal,False,False,68,157.00838368083714,-20.32664866080534,0,2,3,0,22,0.0,0.1860274493860485,0.300942372481093,0.0,4.071648943424989,0.5515263473941917,0.5577890440509781,1.0033901758300436,0,,False,overtaking,29,0.0,False,0.0,59,cruise,follower
follower,being_overtaken,9.556232149411287,1.8516685154475563,5.892331698869267,,False,,collision:obstacle,True,False,38,-293.5467606254985,-2.898029674777425,0,0,0,8,0,0.0,0.0,0.0,0.7155628826610925,0.0,0.541919579181734,0.5578737508550731,1.8634239331352,0,,False,being_overtaken,17,0.0,False,0.0,60,cruise,follower
follower,being_overtaken,5.7479461611789,1.6904407083818338,-2.5233037070053843,,False,,collision:obstacle,True,False,41,-292.19315359270445,-4.155075663911466,0,0,0,11,0,0.0,0.0,0.0,1.0259446083732016,0.0,0.5288649952277572,0.5560580626184315,1.7228727748653476,0,,False,being_overtaken,20,0.0,False,0.0,61,cruise,follower
follower,being_overtaken,7.111260720178818,1.6591462177952323,5.798605650555382,,False,,collision:obstacle,True,False,29,-300.8011494585466,-1.8708914091798077,0,0,0,11,0,0.0,0.0,0.0,0.4619484960937796,0.0,0.5522320142381637,0.5661245333684555,1.6416105457855918,0,,False,being_overtaken,22,0.0,False,0.0,62,cruise,follower
follower,being_overtaken,9.924433511599638,1.8595356156267682,-5.761505074223892,,False,,collision:obstacle,True,False,38,-296.38640737887505,-1.5455101495542602,0,0,0,8,0,0.0,0.0,0.0,0.3816074443343852,0.0,0.534270088463523,0.5573375585593681,1.882621790771129,0,,False,being_overtaken,19,0.0,False,0.0,63,cruise,follower
follower,being_overtaken,7.777153961253272,1.4989473412166083,5.817347188610187,,False,,collision:obstacle,True,False,34,-313.79561811501884,-17.425662788709577,0,0,0,10,0,0.0,0.0,0.0,4.302632787335699,0.0,0.5367054286124555,0.5573303943215002,1.5316473746784054,0,,False,being_overtaken,21,0.0,False,0.0,64,cruise,follower
follower,being_overtaken,9.472351939506785,1.9738570974627374,7.020402118408914,,False,,goal,False,False,68,170.48876512923823,-11.71793047445393,0,0,0,15,0,0.0,0.0,0.0,2.893316166531835,0.0,0.5526721446133137,0.5578626987149349,1.9931044996858707,0,,False,being_overtaken,25,0.0,False,0.0,65,cruise,follower
follower,being_overtaken,6.791254452278463,1.5734762792775023,4.906307916812494,,False,,collision:obstacle,True,False,38,-285.17102579240145,-0.922682286825941,0,0,0,14,0,0.0,0.0,0.0,0.2278227868706027,0.0,0.550891230640357,0.5578947735420812,1.5876157135102558,0,,False,being_overtaken,26,0.0,False,0.0,66,cruise,follower
follower,being_overtaken,7.618572716555467,0.56048132483702,9.634710761628313,,True,,collision:target,True,True,19,-284.99334034713655,-2.7121177882956258,0,0,0,6,0,0.0,0.0,0.0,0.6696587131594138,0.0,0.5449410276207374,0.5580522449504386,0.7325757601519169,0,,False,being_overtaken,18,0.0,False,0.0,67,cruise,follower
follower,being_overtaken,8.61263148724731,1.404032640487198,-3.382325262425738,,False,,goal,False,False,68,179.6773923090634,-2.7954682460542513,0,0,0,13,0,0.0,0.0,0.0,0.690239073099815,0.0,0.5531553756287773,0.5578929616990465,1.4143114286931633,0,,False,being_overtaken,22,0.0,False,0.0,68,cruise,follower
follower,being_overtaken,7.715636756725871,1.4454487561777294,5.5446980820429825,,False,,collision:obstacle,True,False,40,-288.8301782172938,-11.990397870735741,0,0,3,9,3,0.0,0.0,0.9431897921147557,1.5222265636422674,0.5399771191936527,0.5679046216628357,0.5708781355454917,1.4269599420624708,0,,False,being_overtaken,22,0.0,False,0.0,69,cruise,follower
follower,being_overtaken,7.643066319700785,1.904501364148537,4.629622213453132,,False,,goal,False,False,68,167.43236065139672,-15.65629320004162,0,0,0,7,0,0.0,0.0,0.0,3.865751407417685,0.0,0.5542727773847829,0.5579331135140198,1.9105969756463899,0,,False,being_overtaken,18,0.0,False,0.0,70,cruise,follower
follower,being_overtaken,7.958885684444756,1.982710486307465,9.96521668439594,,False,,goal,False,False,68,174.76448694658865,-6.930251362131916,0,0,0,8,0,0.0,0.0,0.0,1.7111731758350408,0.0,0.5517430514354551,0.5578041369142852,2.0050170905745244,0,,False,being_overtaken,17,0.0,False,0.0,71,cruise,follower
follower,being_overtaken,8.919597231476935,1.87257929162381,2.993931110256792,,False,,collision:obstacle,True,False,40,-301.2803435982717,-16.902719649898653,0,0,0,12,0,0.0,0.0,0.0,4.173511024666334,0.0,0.5438062384015857,0.5573882710847204,1.8903550334109858,0,,False,being_overtaken,22,0.0,False,0.0,72,cruise,follower
follower,being_overtaken,6.8745535936065325,1.7462657111291175,-8.88513336617301,,False,,collision:obstacle,True,False,29,-304.47460507542434,-0.20304790755029747,0,0,0,9,0,0.0,0.0,0.0,0.050135285814888256,0.0,0.536501535939815,0.5576932905219767,1.7730488086216696,0,,False,being_overtaken,21,0.0,False,0.0,73,cruise,follower
follower,being_overtaken,7.392424952880393,1.5363389434046424,-5.05426633209524,,False,,goal,False,False,68,182.9282853022898,-1.732115715523933,0,0,0,10,0,0.0,0.0,0.0,0.42768289272195864,0.0,0.5572694782712568,0.5581370426641197,1.5386013104471674,0,,False,being_overtaken,23,0.0,False,0.0,74,cruise,follower
follower,being_overtaken,8.211625632198505,1.875489588308004,0.25446250814855453,,False,,goal,False,False,68,166.94885904250128,-16.929413168709594,0,0,0,11,0,0.0,0.0,0.0,4.180102016965332,0.0,0.5557137043625391,0.5580456638732887,1.876219336151296,0,,False,being_overtaken,22,0.0,False,0.0,75,cruise,follower
follower,being_overtaken,6.670301727029801,1.9755597225591721,9.402902688460479,,False,,collision:obstacle,True,False,28,-295.8516305218702,-1.638703736491815,0,0,0,9,0,0.0,0.0,0.0,0.4046182065411889,0.0,0.5531205842925144,0.5581095387531327,1.9805108016433688,0,,False,being_overtaken,19,0.0,False,0.0,76,cruise,follower
follower,being_overtaken,5.356479981505558,1.576932168108137,4.511814481422334,,False,,goal,False,False,69,170.30245885733495,-11.085464469839073,0,0,0,15,0,0.0,0.0,0.0,2.73715172094792,0.0,0.549045939775664,0.5576447062896044,1.6017178512306212,0,,False,being_overtaken,26,0.0,False,0.0,77,cruise,follower
follower,being_overtaken,5.304665427323811,1.89055549279566,4.230252884692726,,False,,goal,False,False,68,177.12820312932382,-6.356926230615754,0,0,0,17,0,0.0,0.0,0.0,1.569611414966853,0.0,0.5549960454057901,0.5580042798124687,1.899538138007585,0,,False,being_overtaken,28,0.0,False,0.0,78,cruise,follower
follower,being_overtaken,9.457641443617554,1.8255296863556782,7.514933632708885,,False,,goal,False,False,69,154.50423903627097,-4.563728173558202,0,0,0,13,0,0.0,0.0,0.0,1.1268464626069634,0.0,0.5490219138498362,0.5576461588853459,1.8560045107789351,0,,False,being_overtaken,23,0.0,False,0.0,79,cruise,follower
follower,null,9.556232149411287,0.3549204557349615,4.39460585019685,,,,collision:obstacle,True,False,30,-293.35245985271786,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5590195430201027,0.5697238626619701,6.621838483044118,0,,False,never,0,0.0,False,0.0,80,cruise,follower
follower,null,7.111260720178818,4.098204589788674,0.7798740741336943,,,,collision:obstacle,True,False,35,-283.4829714764362,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5571572805667993,0.5581195580125056,8.943372395776164,0,,False,never,0,0.0,False,0.0,81,cruise,follower
follower,null,9.924433511599638,6.062334617550908,-2.036564089612069,,,,collision:obstacle,True,False,25,-306.86145864268974,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5319648489640006,0.5570549196180181,8.30963688099149,0,,False,never,0,0.0,False,0.0,82,cruise,follower
follower,null,7.777153961253272,8.559003963480428,7.264527238106524,,,,goal,False,False,71,133.2206083763766,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5308368392366927,0.5561977791031802,8.64755464193791,0,,False,never,0,0.0,False,0.0,83,cruise,follower
follower,null,9.472351939506785,9.596358425588157,-3.940947096756009,,,,collision:obstacle,True,False,28,-292.6161442586567,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5621262756326159,0.5635987370444937,9.667629078931055,0,,False,never,0,0.0,False,0.0,84,cruise,follower
follower,null,8.61263148724731,1.9887933450307789,-1.1270768060442258,,,,collision:obstacle,True,False,27,-295.76081253292045,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5575546730802501,0.5631355821772317,9.350568309460126,0,,False,never,0,0.0,False,0.0,85,cruise,follower
follower,null,7.715636756725871,2.762014081009041,-0.40637360625555274,,,,collision:obstacle,True,False,24,-297.81377418108985,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5590823683998155,0.5594643506925525,10.41340174964283,0,,False,never,0,0.0,False,0.0,86,cruise,follower
follower,null,7.643066319700785,6.330355979488411,5.301646114803592,,,,goal,False,False,67,137.36023012326729,-8.30533813461076,0,5,6,0,2,0.0,0.30013296703589015,1.8882475749066332,0.0,0.004886372915383308,0.5613592179266194,0.561875766474941,8.52079867330309,0,,False,overtaking,6,0.0,False,0.0,87,cruise,follower
follower,null,7.958885684444756,4.951431692942184,6.252128618956611,,,,collision:obstacle,True,False,25,-297.7978383681748,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5551192537755714,0.5579496822637795,7.689472301093428,0,,False,never,0,0.0,False,0.0,88,cruise,follower
follower,null,8.919597231476935,0.626960535485727,-3.3771176787976476,,,,goal,False,False,69,119.71538383926011,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5488654758910059,0.5576584608471649,8.542183809078045,0,,False,never,0,0.0,False,0.0,89,cruise,follower
follower,null,7.392424952880393,0.37408620081980476,0.7022053571200253,,,,goal,False,False,68,133.53317697372214,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5550228508829126,0.5579745191567618,8.708314380885348,0,,False,never,0,0.0,False,0.0,90,cruise,follower
follower,null,8.211625632198505,1.93888858249201,-1.3615912338901808,,,,collision:obstacle,True,False,16,-308.580879903518,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.562869852277343,0.576639231796749,10.238760939726285,0,,False,never,0,0.0,False,0.0,91,cruise,follower
follower,null,9.457641443617554,10.004690033584042,9.415486285425988,,,,goal,False,False,67,183.75,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5610007814171482,0.5614934865035792,10.096888483255947,0,,False,never,0,0.0,False,0.0,92,cruise,follower
follower,null,7.939459934530462,7.476427947356887,3.8322546318339885,,,,collision:obstacle,True,False,26,-305.6207457304779,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5394743085080222,0.558066763461222,8.58833466441428,0,,False,never,0,0.0,False,0.0,93,cruise,follower
follower,null,7.215085798855989,2.7182057261496078,-0.19104598519173344,,,,collision:obstacle,True,False,30,-291.167419333789,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.556432802728512,0.5608464387573981,8.604828520155698,0,,False,never,0,0.0,False,0.0,94,cruise,follower
follower,null,8.956662509461438,5.673113485616097,6.037207914043499,,,,collision:obstacle,True,False,22,-304.69343946288876,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5460895920516955,0.5580282879853606,7.892240927957612,0,,False,never,0,0.0,False,0.0,95,cruise,follower
follower,null,7.341087164074281,4.050003896849897,-0.4719636139186445,,,,collision:obstacle,True,False,13,-315.5361611325678,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5365936687430624,0.5576697463151219,9.110829445988234,0,,False,never,0,0.0,False,0.0,96,cruise,follower
