#{"t_start": 1781347671.704863, "env_id": "None"}
r,l,t
104.158295,181,3049.775559
104.408035,182,3053.074764
-970.4982,122,3053.389714
-965.49255,141,3054.986358
-987.1791,80,3055.721349
-991.42664,73,3057.708508
99.48615,191,3057.979559
-980.3137,98,3063.381516
104.97838,184,3066.382815
-994.22424,65,3066.725745
-971.4754,119,3069.678916
-974.84625,110,3070.541491
101.973625,182,3077.440211
-963.17004,147,3077.440211
103.31763,182,3079.388563
-985.6667,89,3082.552102
-993.18695,67,3087.174691
105.99823,181,3088.144389
105.99063,182,3091.184407
101.74312,182,3091.496631
-980.1026,102,3092.103639
-991.5352,71,3092.749449
101.90811,182,3094.875669
-992.39856,71,3101.75464
-987.51697,80,3103.433487
105.3987,205,3107.83035
104.96947,181,3112.623186
101.41758,200,3114.31356
104.33765,182,3115.718983
100.13193,188,3116.803421
