#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
-985.5434,85,1277.724303
105.714005,198,1279.395381
-962.2587,149,1281.073118
-970.3545,122,1282.612968
-977.47986,105,1283.022041
-969.0624,171,1285.056381
-993.27563,67,1285.593172
-978.6179,101,1285.732691
105.77385,233,1286.398072
103.32059,182,1287.558838
-979.017,102,1289.142565
-989.7983,76,1289.402748
-988.44257,78,1290.390657
-965.76416,148,1291.983152
96.80156,260,1293.468017
-974.0788,123,1293.842165
95.93279,183,1295.998135
97.95464,182,1300.017892
102.650375,182,1300.219609
103.26534,184,1301.308011
102.824486,228,1301.621411
96.37631,183,1303.215238
-970.0343,128,1305.399644
-988.6564,77,1305.989849
-989.96985,76,1307.364187
100.24317,216,1308.946166
103.47778,226,1309.283869
-988.57947,78,1311.436737
-989.7677,75,1311.752583
-968.79065,126,1313.017233
97.816574,182,1314.309574
101.984085,182,1315.689978
-974.9967,114,1315.990627
-977.89966,104,1317.177701
-980.26373,100,1319.226984
-973.26715,114,1320.693069
-992.91016,67,1322.188768
103.56593,182,1322.462447
-966.3033,134,1322.726668
-972.49414,121,1324.892507
-989.552,77,1325.965057
106.31478,185,1329.614455
-976.3695,107,1330.676536
-972.0882,119,1331.023337
100.492195,248,1332.716044
-976.6287,108,1333.020276
103.189354,191,1333.163389
-972.97845,117,1337.875403
106.46815,207,1338.097669
-975.56665,109,1338.366169
-986.3268,83,1338.600633
-982.63074,92,1339.670278
103.67164,192,1339.974074
-972.1668,138,1343.045571
-987.0659,81,1388.628181
99.771034,201,1389.475749
-973.9687,114,1390.292055
-973.2725,129,1393.599411
-966.17285,159,1393.916655
-990.4775,73,1394.996994
103.380455,182,1395.630613
-965.5146,136,1396.870415
101.77219,182,1397.044561
-974.8426,111,1398.478525
-981.0358,95,1401.689854
-986.3952,82,1403.811352
-976.6994,112,1404.437547
-969.057,141,1405.489128
99.77656,250,1406.352506
105.78549,186,1406.569447
102.77865,182,1406.569447
98.2328,182,1409.331049
-990.8458,85,1410.270006
-965.5594,136,1415.858845
-969.0082,137,1415.909591
-966.4156,150,1416.596139
103.016594,241,1417.901959
-977.198,112,1417.964797
105.6157,209,1418.097156
105.357735,203,1419.044361
-974.6449,111,1422.709986
104.47166,208,1423.237316
-983.17633,92,1424.118404
-974.8804,116,1425.607121
-973.1492,115,1426.934079
102.92271,182,1428.099214
98.35165,182,1428.704745
-981.94006,93,1429.545545
97.49814,182,1430.326982
-964.8682,136,1433.094968
-966.0919,136,1433.842221
-989.2536,77,1434.29339
-983.79297,90,1434.51613
-967.16376,138,1435.213396
-984.5408,87,1436.097275
-977.2619,106,1442.992305
-972.45166,121,1443.694885
-977.769,105,1444.306553
104.573524,189,1444.306553
102.73613,243,1445.670646
106.75251,184,1447.555286
-984.94446,88,1450.348455
104.49869,202,1450.493634
-980.50665,97,1451.70978
-971.30884,123,1453.054982
-973.45593,114,1453.69188
101.7696,242,1455.347451
103.56134,182,1456.827678
-983.5277,92,1457.527503
-977.1733,106,1459.031694
-993.8556,65,1462.296224
