src,case,side,response,engaged,sense,trigger_step,steps_after,outcome,min_range,vport_frames,heading_dev_3s,pre_return,dcpa,tcpa,ct,u_pf,d_pf,u_prog,d_prog,u_exist,d_exist,u_smooth,d_smooth,u_obs,d_obs,u_bnd,d_bnd,u_dom,d_dom,u_col,d_col,u_terminal,d_terminal,u_total,d_total
dev,12,port,compliant_30,True,-1,3.0,12,target,1.4686478805277894,0,-19.5807524195543,1.7218789296689931,1.624241388782099,8.020618658983967,169.30086923475568,-2.571159584121327,-1.7269593761808464,15.877449856080364,12.520317745413003,-3.0,-2.3099562266705833,-2.2641129459762563,-1.55186927452691,0.0,0.0,0.0,0.0,-6.0543721434265,-3.673709799471227,-4.260467027803126,-3.4640326534838186,-300.0,-172.60642499307843,-302.27266184524683,-172.8126345779988
dev,12,port,wrong_30,True,-1,3.0,69,goal,2.278341735027325,0,20.0801007400394,1.7218789296689931,1.624241388782099,8.020618658983967,169.30086923475568,-34.829069171812144,-8.35529666167777,96.06692548227149,27.071030472656762,-17.25,-4.941858199159086,-4.079585743592891,-2.197409421243632,0.0,0.0,0.0,0.0,0.0,0.0,-38.255572872227376,-27.643486687985494,100.0,3.2806973148697316,101.65269769463907,-12.786323182539485
dev,12,port,compliant_60,True,-1,3.0,11,target,1.6030983337264564,0,-19.5807524195543,1.7218789296689931,1.624241388782099,8.020618658983967,169.30086923475568,-1.9887218274851641,-1.3933060482046544,15.365314707286775,12.224441471579091,-2.75,-2.1661175391763514,-0.125,-0.125,0.0,0.0,0.0,0.0,-4.187723730512166,-2.612593031292782,-4.07806864930252,-3.355575200045236,-300.0,-181.50182014126085,-297.7641995000131,-178.92997048840078
dev,12,port,wrong_60,True,-1,3.0,75,goal,2.2997922669389643,0,20.0801007400394,1.7218789296689931,1.624241388782099,8.020618658983967,169.30086923475568,-72.1016698786129,-13.860692001975469,100.08438220583793,25.904693437717143,-18.75,-4.983284049286526,-2.3202843353451525,-0.7194239430130718,0.0,0.0,0.0,0.0,0.0,0.0,-38.26336848871872,-27.648222251810793,100.0,2.4267330287830675,68.64905950316115,-18.880195779585648
dev,13,port,stand_on,True,-1,4.0,16,target,1.4310450430111379,0,-0.6270256288285054,4.240594091843393,1.4394070464462696,10.383855597374302,116.28327931154196,-0.023276079860124255,-0.016044007652799574,24.0,16.909121059363887,-4.0,-2.818186843227314,-0.0445367429401487,-0.02866386946309042,0.0,0.0,0.0,0.0,-2.6499807363816177,-1.4078951932892325,-21.454544128524674,-14.575750328392525,-300.0,-141.17599247569487,-304.17233768770654,-143.11341165835594
dev,13,port,compliant_30,True,-1,4.0,67,goal,2.4468805711839923,0,-21.90200524511056,4.240594091843393,1.4394070464462696,10.383855597374302,116.28327931154196,-24.010467005377983,-6.958139646328499,95.40322801144808,27.294170374138098,-16.75,-4.925032029898121,-3.7680941815900577,-2.0613680257100766,0.0,0.0,0.0,0.0,0.0,0.0,-2.186334727138623,-2.0483629787287807,100.0,3.6275567655825034,148.6883320973414,14.928824459055125
dev,13,port,wrong_30,True,-1,4.0,17,target,1.3208390101108376,0,21.35584623421363,4.240594091843393,1.4394070464462696,10.383855597374302,116.28327931154196,-5.529907205216463,-3.1330967964051593,22.097619420328208,15.72353823838274,-4.25,-2.9300676466682667,-3.0666348561108467,-1.998257538067986,0.0,0.0,0.0,0.0,-5.1106568053438295,-2.337738923310972,-59.26616577612128,-41.294985315800886,-300.0,-134.25696412914309,-355.1257452224642,-170.22757211101361
dev,13,port,compliant_60,True,-1,4.0,68,goal,2.5770346112394953,0,-21.90282613040563,4.240594091843393,1.4394070464462696,10.383855597374302,116.28327931154196,-33.42709346945745,-9.01934774335616,95.14804751854686,26.720714132198346,-17.0,-4.933656455871912,-2.4313079288276125,-1.0230325675666703,0.0,0.0,0.0,0.0,0.0,0.0,-2.186334727138623,-2.0483629787287807,100.0,3.449770389516387,140.10331139312316,13.14608477619121
dev,13,port,wrong_60,True,-1,4.0,18,target,1.2953409189697846,0,21.35584623421363,4.240594091843393,1.4394070464462696,10.383855597374302,116.28327931154196,-9.419664596739384,-4.985126676573906,21.579534986245605,15.407159473957924,-4.5,-3.03646517751543,-1.0759372638714186,-0.6065446882825767,0.0,0.0,0.0,0.0,-0.19865288786384666,-0.08488723620656463,-92.44750517454273,-56.50872326227441,-300.0,-127.67703701659627,-386.06222493677177,-177.49162458349124
dev,14,port,stand_on,False,0,,0,target,1.2697686520441611,0,,-287.64838255541827,0.9180185044120603,12.325303409659567,89.27241364287374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,14,port,compliant_30,False,0,,0,target,1.2697686520441611,0,,-287.64838255541827,0.9180185044120603,12.325303409659567,89.27241364287374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,14,port,wrong_30,False,0,,0,target,1.2697686520441611,0,,-287.64838255541827,0.9180185044120603,12.325303409659567,89.27241364287374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,14,port,compliant_60,False,0,,0,target,1.2697686520441611,0,,-287.64838255541827,0.9180185044120603,12.325303409659567,89.27241364287374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,14,port,wrong_60,False,0,,0,target,1.2697686520441611,0,,-287.64838255541827,0.9180185044120603,12.325303409659567,89.27241364287374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,15,starboard,stand_on,True,1,5.0,13,target,1.6017786767413897,0,-0.5756060282295721,5.6329201731706195,1.622891763736585,9.608986499702809,262.9418030030328,-0.02474265946933829,-0.018391935756626072,19.5,14.680472323609642,-3.25,-2.4467453872682734,-0.031394627396206146,-0.023154857350240126,0.0,0.0,0.0,0.0,-1.7402554387558895,-1.1175294938974774,-4.55429161004426,-4.177094535649726,-300.0,-164.14699271722827,-290.1006843356657,-157.24943660354097
dev,15,starboard,compliant_30,True,1,5.0,63,goal,2.1517012249259384,0,21.407714202759678,5.6329201731706195,1.622891763736585,9.608986499702809,262.9418030030328,-6.703979134775021,-2.1259537310130243,93.42807363861155,28.742815762458115,-15.75,-4.885854644723005,-2.141382379894836,-1.2558855004001044,0.0,0.0,0.0,0.0,0.0,0.0,-3.4140577532635725,-3.1829664925824073,100.0,4.435170554047622,165.4186543706781,21.7273259477872
dev,15,starboard,wrong_30,True,1,5.0,14,target,1.3542297070646607,0,-22.124501522687353,5.6329201731706195,1.622891763736585,9.608986499702809,262.9418030030328,-2.3346390156526056,-1.4346656048522783,19.09712194581372,14.364164018176785,-3.5,-2.57683051793085,-1.2991724784204735,-0.9311098233374144,0.0,0.0,0.0,0.0,-9.767079575173774,-5.318987312614903,-13.45766942254242,-11.645898801054788,-300.0,-156.10215679509182,-311.2614385459756,-163.64548483670526
dev,15,starboard,compliant_60,True,1,5.0,63,goal,2.1517012249259384,0,21.407714202759678,5.6329201731706195,1.622891763736585,9.608986499702809,262.9418030030328,-6.703979134775021,-2.1259537310130243,93.42807363861155,28.742815762458115,-15.75,-4.885854644723005,-2.141382379894836,-1.2558855004001044,0.0,0.0,0.0,0.0,0.0,0.0,-3.4140577532635725,-3.1829664925824073,100.0,4.435170554047622,165.4186543706781,21.7273259477872
dev,15,starboard,wrong_60,True,1,5.0,14,target,1.3542297070646607,0,-22.124501522687353,5.6329201731706195,1.622891763736585,9.608986499702809,262.9418030030328,-2.3346390156526056,-1.4346656048522783,19.09712194581372,14.364164018176785,-3.5,-2.57683051793085,-1.2991724784204735,-0.9311098233374144,0.0,0.0,0.0,0.0,-9.767079575173774,-5.318987312614903,-13.45766942254242,-11.645898801054788,-300.0,-156.10215679509182,-311.2614385459756,-163.64548483670526
dev,16,starboard,stand_on,True,1,5.0,66,goal,2.4223843550380053,0,0.5566968127504879,5.398082805522536,2.3463067862190936,8.140740085111329,256.19074597247004,-7.375255267987706,-1.994284601665176,94.60400092599313,28.296482739177545,-16.5,-4.915963137984165,-0.11701464189879132,-0.04249539774459535,0.0,0.0,0.0,0.0,0.0,0.0,-0.9739746574374065,-0.9513109674975012,100.0,3.8145054892676895,169.6377563586692,24.206934123553797
dev,16,starboard,compliant_30,True,1,5.0,70,goal,2.8284187833888432,0,21.562167839447113,5.398082805522536,2.3463067862190936,8.140740085111329,256.19074597247004,-35.47148957591882,-10.785448819178793,93.93874170932169,26.04582376898435,-17.5,-4.949657975417023,-3.654150149614051,-1.8782977618773593,0.0,0.0,0.0,0.0,0.0,0.0,-0.9218483807401373,-0.9017708907528428,100.0,3.1199105031747614,136.39125360304868,10.650558824933093
dev,16,starboard,wrong_30,True,1,5.0,71,goal,2.040962950893858,0,-21.02782817512417,5.398082805522536,2.3463067862190936,8.140740085111329,256.19074597247004,-39.19770892383477,-10.390046283900709,93.9167065402887,25.63756896848996,-17.75,-4.957075485029767,-5.2663803079761005,-2.70298512899809,0.0,0.0,0.0,0.0,-4.0867234007974105,-2.4068981134498055,-29.77056157786918,-20.60134381829199,100.0,2.9670038450977003,97.84533232981124,-12.453776016082704
dev,16,starboard,compliant_60,True,1,5.0,70,goal,2.830626637837696,0,21.562167839447113,5.398082805522536,2.3463067862190936,8.140740085111329,256.19074597247004,-37.02599185989216,-11.20048373074431,93.5530633282158,25.921233867240197,-17.5,-4.949657975417023,-3.2656020633044904,-1.5560184558988703,0.0,0.0,0.0,0.0,0.0,0.0,-0.9218483807401373,-0.9017708907528428,100.0,3.1199105031747614,134.839621024279,10.433213317601913
dev,16,starboard,wrong_60,True,1,5.0,77,goal,2.0465356277119273,0,-21.02782817512417,5.398082805522536,2.3463067862190936,8.140740085111329,256.19074597247004,-85.3832870482221,-17.09789895349864,95.58914489609955,23.882163089292295,-19.25,-4.994540281327025,-3.7284806630010503,-1.2335705042538165,0.0,0.0,0.0,0.0,-7.996213764844504,-4.343785143373805,-26.832570601867875,-19.147512301810004,100.0,2.1946938520632315,52.39859281816402,-20.740450242907762
dev,17,port,stand_on,False,0,,0,target,1.3112664523947755,0,,-287.61613217203393,1.0854240390193897,8.18335307064365,123.51645874137515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,17,port,compliant_30,False,0,,0,target,1.3112664523947755,0,,-287.61613217203393,1.0854240390193897,8.18335307064365,123.51645874137515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,17,port,wrong_30,False,0,,0,target,1.3112664523947755,0,,-287.61613217203393,1.0854240390193897,8.18335307064365,123.51645874137515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,17,port,compliant_60,False,0,,0,target,1.3112664523947755,0,,-287.61613217203393,1.0854240390193897,8.18335307064365,123.51645874137515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,17,port,wrong_60,False,0,,0,target,1.3112664523947755,0,,-287.61613217203393,1.0854240390193897,8.18335307064365,123.51645874137515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,18,starboard,stand_on,True,1,4.0,63,goal,2.2442979205906006,0,0.5672193070041374,4.075715129326599,2.255702132700812,8.105535018521422,273.95202456626794,-0.11639733258370466,-0.027437678950581867,94.49991268616168,29.315040554499706,-15.75,-4.885854644723005,-0.12999856804345478,-0.048028213031461965,0.0,0.0,0.0,0.0,0.0,0.0,-17.77048141533456,-14.651049698481302,100.0,4.435170554047622,160.73303537019996,14.137840873360982
dev,18,starboard,compliant_30,True,1,4.0,66,goal,1.6026139195615414,0,20.917158746862015,4.075715129326599,2.255702132700812,8.105535018521422,273.95202456626794,-29.002647767131705,-6.989559724652407,94.74191394818172,27.720931450923803,-16.5,-4.915963137984165,-3.9134056201663663,-2.135550593198314,0.0,0.0,0.0,0.0,0.0,0.0,-18.969874735443646,-14.963178080983639,100.0,3.8145054892676895,126.35598582544,2.531185403372971
dev,18,starboard,wrong_30,True,1,4.0,66,goal,2.6704484240846513,0,-20.486981872147908,4.075715129326599,2.255702132700812,8.105535018521422,273.95202456626794,-44.86711282235251,-11.040947778780234,94.94974841255237,27.789783323401807,-16.5,-4.915963137984165,-3.9005105108813103,-2.1925346814859843,0.0,0.0,0.0,0.0,0.0,0.0,-37.078902810842564,-28.85915711690236,100.0,3.8145054892676895,92.60322226847597,-15.404313902483247
dev,18,starboard,compliant_60,True,1,4.0,75,goal,1.5304302405701775,0,20.917158746862015,4.075715129326599,2.255702132700812,8.105535018521422,273.95202456626794,-78.26433350205936,-13.925054068547581,101.49197422823747,26.46834402445888,-18.75,-4.983284049286526,-2.2051910149126464,-0.6804089793339657,0.0,0.0,0.0,0.0,0.0,0.0,-19.009629795570962,-14.962838651635565,100.0,2.4267330287830675,83.26281991569451,-5.656508695561692
dev,18,starboard,wrong_60,True,1,4.0,67,goal,2.6751351152830605,0,-20.486981872147908,4.075715129326599,2.255702132700812,8.105535018521422,273.95202456626794,-64.20003740544476,-14.62418007022313,94.77534616391785,27.260080903120397,-16.75,-4.925032029898121,-2.329130793431816,-0.9619785435641837,0.0,0.0,0.0,0.0,0.0,0.0,-37.05876900399372,-28.84599076217458,100.0,3.6275567655825034,74.43740896104755,-18.469543737157114
dev,19,port,stand_on,True,-1,3.0,13,target,1.8284712502660705,0,0.4768920197925013,2.11659002464906,0.21478633800013247,9.527681597408542,132.71447147476437,-0.9130548457845353,-0.6604380851843646,18.18908198936667,13.887803148225602,-3.25,-2.4467453872682734,-0.0345527814132361,-0.024771566215901934,0.0,0.0,0.0,0.0,-0.26247465933342107,-0.1446806958796556,-37.321632217528126,-27.439721068913787,-300.0,-164.14699271722827,-323.59263251469264,-180.97554637246466
dev,19,port,compliant_30,True,-1,3.0,15,target,0.9738534733768442,0,-20.62563716572504,2.11659002464906,0.21478633800013247,9.527681597408542,132.71447147476437,-4.767059077304208,-2.947447660171161,20.03027963424307,14.685378430830262,-3.75,-2.7005401828309017,-2.6519982821728942,-1.7828851555965544,0.0,0.0,0.0,0.0,-2.6616537081014715,-1.3648064621859355,-17.705924790116324,-13.022108758003148,-300.0,-148.451597880062,-311.5063562234518,-155.58400766801944
dev,19,port,wrong_30,True,-1,3.0,17,target,1.1606599087053422,0,20.738406364811027,2.11659002464906,0.21478633800013247,9.527681597408542,132.71447147476437,-8.017733541987393,-4.559510236685153,21.83669205591584,15.522320374928253,-4.25,-2.9300676466682667,-2.939695024400538,-1.9542614101315083,0.0,0.0,0.0,0.0,-0.06532370330624761,-0.02923545454246181,-75.38498204366375,-53.637555063631794,-300.0,-134.25696412914309,-368.82104225744206,-181.845273565874
dev,19,port,compliant_60,True,-1,3.0,99,other,1.088021002333123,0,-20.62563716572504,2.11659002464906,0.21478633800013247,9.527681597408542,132.71447147476437,-138.78390797350917,-17.95994408382094,103.0174603077223,24.992456404831188,-24.75,-5.065761648421189,-2.7600225765564734,-0.8793409471032283,0.0,0.0,-135.04494810394388,-1.2144215957599596,-0.5260390167651411,-0.2509897225643159,-11.714548560206758,-9.947434566167832,-300.0,-2.179548851302899,-510.5620059232591,-12.504985010309175
dev,19,port,wrong_60,True,-1,3.0,17,target,1.3685008914308117,0,20.738406364811027,2.11659002464906,0.21478633800013247,9.527681597408542,132.71447147476437,-9.916925276028051,-5.51081843952074,20.78292835606437,14.991221408180763,-4.25,-2.9300676466682667,-0.625,-0.39857832119538045,0.0,0.0,0.0,0.0,0.0,0.0,-76.45168045709065,-54.079302169070836,-300.0,-134.25696412914309,-370.4606773770543,-182.18450929741755
extra,20,port,stand_on,True,-1,3.0,65,goal,1.3033330990272411,0,0.4303060464534383,1.874959009186328,1.2886820187703671,8.076125752574956,165.20349718063247,-2.372697858099564,-0.6207154315549523,96.23550917802325,29.106222169381052,-16.25,-4.906426874260996,-0.13507377198305381,-0.048500373714813985,0.0,0.0,0.0,0.0,0.0,0.0,-21.101222906206427,-15.503380005691382,100.0,4.011088748687537,156.3765146417342,12.038288232846448
extra,20,port,compliant_30,True,-1,3.0,10,target,1.82915961375498,0,-18.154471888517605,1.874959009186328,1.2886820187703671,8.076125752574956,165.20349718063247,-1.2244651875659445,-0.8556151120461315,14.372037655450711,11.649779116491407,-2.5,-2.0148660223919674,-1.7735296939104046,-1.239169939861333,0.0,0.0,0.0,0.0,-3.1296090748362433,-2.0301310956524734,-9.316263002864593,-7.626646854235715,-300.0,-190.85564581916123,-303.5718293037265,-192.97229572685742
extra,20,port,wrong_30,True,-1,3.0,69,goal,1.940289924483694,0,18.297245492672744,1.874959009186328,1.2886820187703671,8.076125752574956,165.20349718063247,-56.15982580709044,-12.914865785119057,96.9597220486166,27.31823739251336,-17.25,-4.941858199159086,-4.465274694360378,-2.276254707031607,0.0,0.0,0.0,0.0,0.0,0.0,-42.51254436081034,-31.0702932370267,100.0,3.2806973148697316,76.57207718635544,-20.604337220953358
extra,20,port,compliant_60,True,-1,3.0,10,target,1.8291928555774792,0,-18.154471888517605,1.874959009186328,1.2886820187703671,8.076125752574956,165.20349718063247,-1.2371158606027062,-0.8637300827000495,14.366448335014336,11.646196162712068,-2.5,-2.0148660223919674,-0.125,-0.125,0.0,0.0,0.0,0.0,-3.1574338638658803,-2.0479810304086152,-9.946669745116193,-8.04837116121395,-300.0,-190.85564581916123,-302.59977113457046,-192.30939795316374
extra,20,port,wrong_60,True,-1,3.0,75,goal,1.9650559560867273,0,18.297245492672744,1.874959009186328,1.2886820187703671,8.076125752574956,165.20349718063247,-107.3391951368388,-19.884231615909872,100.78031575464586,26.125578120411244,-18.75,-4.983284049286526,-2.5119635054969036,-0.7562038773066592,0.0,0.0,-23.44944692683226,-5.735027736826736,0.0,0.0,-42.54938145419785,-31.092134185552606,100.0,2.4267330287830675,6.180328731280042,-33.89857031568808
extra,21,port,stand_on,True,-1,3.0,65,goal,1.917483053068326,0,0.6116752833993928,2.3480735133198745,1.9022276738249768,8.381542773417003,140.96215434663077,-1.2963478518852014,-0.3343112274848645,96.6982721938882,29.224321700637812,-16.25,-4.906426874260996,-0.13358443241684043,-0.04518098072765145,0.0,0.0,0.0,0.0,0.0,0.0,-6.2501572906624965,-4.885745540000229,100.0,4.011088748687537,172.76818261892367,23.063745826851612
extra,21,port,compliant_30,True,-1,3.0,68,goal,1.0734352995956917,0,-18.887958452948453,2.3480735133198745,1.9022276738249768,8.381542773417003,140.96215434663077,-48.75910158620621,-9.472211176005779,95.9568077706996,27.39116753734679,-17.0,-4.933656455871912,-4.409252708088509,-2.2224454212440583,0.0,0.0,0.0,0.0,-1.057100471547355,-0.5675223890499481,-10.27851033285513,-6.149643081542752,100.0,3.449770389516387,114.45284267200239,7.495459403148726
extra,21,port,wrong_30,True,-1,3.0,68,goal,2.574123883557635,0,19.391721188968802,2.3480735133198745,1.9022276738249768,8.381542773417003,140.96215434663077,-42.968526722869676,-9.91202773516013,96.01795643493448,27.37304836114459,-17.0,-4.933656455871912,-4.159812408376904,-2.1856608105677586,0.0,0.0,0.0,0.0,0.0,0.0,-44.271956533327064,-30.93733088656296,100.0,3.449770389516387,87.61766077036083,-17.145857137501785
extra,21,port,compliant_60,True,-1,3.0,96,other,0.9837764015882535,0,-18.887958452948453,2.3480735133198745,1.9022276738249768,8.381542773417003,140.96215434663077,-139.5489836720195,-17.447862800859994,103.00499954215968,25.48294841006604,-24.0,-5.060027140843343,-2.762542051276808,-0.8685916242136944,0.0,0.0,-119.52391466095662,-1.2138526421002092,-3.0400364302510847,-1.6241553273004619,-4.630766180122251,-3.410416235774051,-300.0,-2.534187174092323,-490.5012434524666,-6.676144535118037
extra,21,port,wrong_60,True,-1,3.0,80,goal,2.6120757987048204,0,19.391721188968802,2.3480735133198745,1.9022276738249768,8.381542773417003,140.96215434663077,-103.58619118846957,-17.707598794389764,103.00499954215974,25.89283922511139,-20.0,-5.00943912777496,-2.4526234514194387,-0.7733867111021896,0.0,0.0,0.0,0.0,0.0,0.0,-44.266113284220054,-30.934217939396316,100.0,1.8875647833468536,32.70007161805067,-26.644238564204983
extra,22,port,stand_on,True,-1,5.0,9,target,1.2692744366996929,0,0.0,3.4519829519349434,0.7997711825715756,8.391214640456305,80.28473314540098,-0.1961296944531754,-0.1558465955689333,12.833083886391696,10.679527166353711,-2.25,-1.8558196508759996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030307324492144677,-0.002027474416305196,-47.11187966021853,-38.39939324305763,-300.0,-200.69152757090401,-336.72795620072924,-230.42508736846918
extra,22,port,compliant_30,True,-1,5.0,7,target,1.6396257666017862,0,-19.767221453966158,3.4519829519349434,0.7997711825715756,8.391214640456305,80.28473314540098,-0.38676865740767785,-0.3055231808919174,10.059701394929007,8.74304323655071,-1.75,-1.5127147874836875,-0.6208019531580078,-0.4917448898776169,0.0,0.0,0.0,0.0,-0.03388941563991319,-0.025068013402754403,-23.634285992400887,-21.161300530708914,-300.0,-221.910112016484,-316.36604462367745,-236.66342018229818
extra,22,port,wrong_30,True,-1,5.0,11,target,1.2851407258165863,0,20.950125357780166,3.4519829519349434,0.7997711825715756,8.391214640456305,80.28473314540098,-2.37556255236456,-1.5874321641259812,15.055338209816814,12.063028976247358,-2.75,-2.1661175391763514,-2.3022233134194128,-1.604428942338008,0.0,0.0,0.0,0.0,-0.02031343145305537,-0.012289749273480956,-85.12890761534848,-64.83357965081264,-300.0,-181.50182014126085,-377.5216687027687,-239.64263921073996
