policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,case_id,scenario,stratum,supervisor,behaviour
model,overtaking,4.520096805535595,0.8510623834685704,7.424948298242096,,,,goal,False,False,106,-241.6547192311665,-238.5742559760939,54,1,23,0,3,44.03281169912799,0.0373147524442051,5.412860373257669,0.0,0.2090739326853263,0.3596464555279182,0.5521653380566863,3.518546659049271,0.7250907648922343,0,,False,overtaking,68,0.0,False,0.0,tier_b,B-32-17,657,channel-intermediate,on,cv
model,overtaking,4.908580190429282,0.0632923202720061,-7.179066461166945,,,,collision:target,True,True,91,-1165.837379230211,-94.393758301471,49,9,0,0,12,15.984749002615883,1.7740331744593172,0.0,0.0,1.4417303388775056,0.387011064788349,0.7501272039723419,1.2410609516930744,1.968742538406196,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.42 m, TCPA 4.7 s)",True,overtaking,61,0.0,False,0.0,tier_b,B-32-18,658,channel-intermediate,on,cv
model,overtaking,6.753723217761,0.6039609885006465,-1.3123985781457996,,,,goal,False,False,65,33.22990512778766,-44.97107689874904,29,0,0,0,1,8.989860317689722,0.0,0.0,0.0,0.1047262947077592,0.5949844536162645,0.7282544499124899,2.8398551636337195,1.5978992970326302,0,,False,overtaking,39,0.0,False,0.0,tier_b,B-32-19,659,channel-intermediate,on,cv
model,overtaking,5.080443036290956,1.1421503035366376,-7.592730384307535,,,,goal,False,False,100,-412.01148173679655,-114.31374841383908,37,1,6,0,2,21.914462238061343,0.0183735911738397,1.4894714369789646,0.0,0.0853586413334752,0.3997982248686776,0.7793000783683514,2.891841462284179,1.6712208942900122,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.21 m, TCPA 4.7 s)",False,overtaking,70,0.0,False,0.0,tier_b,B-33-00,660,channel-intermediate,on,re
model,overtaking,7.721286646511732,1.565188253320314,4.135456502809362,,,,collision:boundary,True,False,129,-642.1701217609797,-98.4911353865284,59,3,8,0,5,17.37357034320694,1.341376574178909,1.4419278296978348,0.0,0.146935101901397,0.3553643537472187,0.5874409003189786,2.6324561063248395,2.1534442486502843,0,,False,overtaking,93,0.0,False,0.0,tier_b,B-33-01,661,channel-intermediate,on,re
model,overtaking,4.423199832305516,1.1086226915956476,-0.6718756919861271,,,,goal,False,False,74,24.980721522689063,-75.5304675727101,21,6,29,0,10,4.85657027884081,1.3999806413531275,9.667172688091323,0.0,2.168604186804737,0.5302534923043932,0.8578367621850091,1.7781148293443565,0.4465435568430483,0,,False,overtaking,53,0.0,False,0.0,tier_b,B-33-02,662,channel-intermediate,on,re
model,overtaking,5.427097108165349,0.1181748134236282,-3.6576658376834974,,,,collision:target,True,True,68,-437.4360493618631,-30.511837992419203,26,0,0,0,0,6.164007675236203,0.0,0.0,0.0,0.0,0.5174861840260375,0.7349640425122477,1.0997328642700697,1.676432535602985,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.11 m, TCPA 3.8 s)",True,overtaking,34,0.0,False,0.0,tier_b,B-33-03,663,channel-intermediate,on,re
model,overtaking,5.595841528046837,1.092650652478493,-7.399916624296332,,,,goal,False,False,101,-628.309941842613,-55.3017759328572,43,5,8,0,5,9.113353920535577,1.3269063593505963,0.7322076599205879,0.0,0.2192311048236787,0.4064423563376456,0.782536616552538,2.038248173283137,2.1244023041061157,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.75 m, TCPA 2.5 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.18 m, TCPA 1.4 s)",False,overtaking,62,0.0,False,0.0,tier_b,B-33-04,664,channel-intermediate,on,re
model,overtaking,4.7063965147132665,0.393838301960403,3.1716669333619745,,,,goal,False,False,94,-250.60132908129032,-79.88223416433239,39,5,0,0,10,14.315848909702789,0.2396390079510399,0.0,0.0,1.740570882654655,0.4084894157564869,0.7673739799954744,2.0059342868140115,1.4634078055419837,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.45 m, TCPA 0.0 s)",False,overtaking,46,0.0,False,0.0,tier_b,B-33-05,665,channel-intermediate,on,re
model,overtaking,7.079464765997683,0.3049069504594603,4.20210892378438,,,,goal,False,False,76,5.721809049086119,-54.93848551127235,28,0,12,0,1,8.79092175752869,0.0,3.1446069011879185,0.0,0.0228528816064073,0.5132619754749905,0.6969340238705295,2.556609243972259,1.5688283142119963,0,,False,overtaking,54,0.0,False,0.0,tier_b,B-33-06,666,channel-intermediate,on,re
model,overtaking,6.859001710936076,1.9646296068357076,0.4972989888092414,,,,goal,False,False,59,68.87710474659292,-29.512707855942143,31,0,0,0,0,5.962163203220633,0.0,0.0,0.0,0.0,0.6581510767820451,0.7397104932360342,3.809835961656984,1.522979172310039,0,,False,overtaking,41,0.0,False,0.0,tier_b,B-33-07,667,channel-intermediate,on,re
model,overtaking,5.237435502097838,1.7833672453066876,-4.718512138044617,,,,goal,False,False,80,56.85580165349856,-58.86610841215261,25,4,20,0,12,5.161714574688805,0.2842178655028184,6.093440836175477,0.0,2.2160790717716328,0.4754081103226569,0.8324618838058453,1.3517480432886142,0.4090311699863032,0,,False,overtaking,62,0.0,False,0.0,tier_b,B-33-08,668,channel-intermediate,on,re
model,overtaking,4.735626848197253,1.7833898310659335,-2.117709267068224,,,,goal,False,False,103,-7.47764337634834,-75.07180954119559,36,0,37,0,14,4.937218501422317,0.0,10.979914569406072,0.0,2.467752335398502,0.3663576691338641,0.6305242134287525,2.072925815825852,0.3689959458814313,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.48 m, TCPA 3.8 s)",False,overtaking,88,0.0,False,0.0,tier_b,B-33-09,669,channel-intermediate,on,re
model,overtaking,6.954774006790307,1.5942938333449566,-6.494484608802875,,,,collision:obstacle,True,False,21,-363.4793018627258,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3581926719806705,0.5410924742063357,6.336501583949287,0.090138758703833,0,,False,overtaking,5,0.0,False,0.0,tier_b,B-33-10,670,channel-intermediate,on,re
model,overtaking,5.788792118172556,1.667200557998871,-7.276954038186485,,,,goal,False,False,92,10.763176353214874,-70.94886508799205,35,0,46,0,9,4.590737440554657,0.0,12.195559431259346,0.0,0.9601557343806304,0.4161059144057333,0.8138374496553528,2.333263961855618,0.3258789175498561,0,,False,overtaking,74,0.0,False,0.0,tier_b,B-33-11,671,channel-intermediate,on,re
model,overtaking,6.012060119267422,1.7055452219830003,-4.687972241337947,,,,goal,False,False,61,10.260955796401262,-25.454142477900643,36,0,0,0,0,5.142251005636494,0.0,0.0,0.0,0.0,0.6240611775764843,0.7128228254570821,3.513801319438572,1.3932478720896897,0,,False,overtaking,40,0.0,False,0.0,tier_b,B-33-12,672,channel-intermediate,on,re
model,overtaking,5.075029199548692,0.4521512027070151,8.067694831425523,,,,goal,False,False,93,-192.4183166989141,-47.32177242214225,29,10,0,0,20,5.6569655131736,1.5538061974191424,0.0,0.0,2.584100545490703,0.4175088761199051,0.6824058654003168,1.871973674886244,1.629479391823573,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.49 m, TCPA 1.6 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.44 m, TCPA 5.0 s)",False,overtaking,67,0.0,False,0.0,tier_b,B-33-13,673,channel-intermediate,on,re
model,overtaking,6.295297578586485,0.4881688741473546,6.976361770408058,,,,collision:boundary,True,False,142,-666.9203122171361,-58.70059031111128,38,7,2,0,6,9.792669916352338,1.4070716504321252,0.6327297571404281,0.0,0.2186760955161471,0.3244583836685444,0.5785797165306257,2.437504928316525,1.9555385810728063,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.47 m, TCPA 4.4 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.72 m, TCPA 4.1 s)",False,overtaking,92,0.0,False,0.0,tier_b,B-33-14,674,channel-intermediate,on,re
model,overtaking,5.966109371025728,1.1238453334062004,1.4293193805014823,,,,goal,False,False,62,-2.204143400753537,-41.27741787420418,43,0,0,0,0,8.338872297819028,0.0,0.0,0.0,0.0,0.6191234725179416,0.7584891966841819,2.843860646459877,1.4295583254061974,0,,False,overtaking,47,0.0,False,0.0,tier_b,B-33-15,675,channel-intermediate,on,re
model,overtaking,4.396893710220279,0.8140824291807105,-3.6399564479385145,,,,collision:boundary,True,False,67,-918.0389902783744,-30.31544425899335,22,0,2,0,5,5.778347940776289,0.0,0.11013580664037,0.0,0.2924740107211967,0.4016305243446075,0.583596432759997,2.8405510262440767,1.3926450700615487,0,,False,overtaking,43,0.0,False,0.0,tier_b,B-33-16,676,channel-intermediate,on,re
model,overtaking,4.865802482159155,0.1035076541935733,5.270720480172887,,,,goal,False,False,92,-295.31699118900485,-88.70546399660124,49,7,7,0,6,15.061201353754347,1.4429993855726844,1.6435687603911218,0.0,0.2428495110054159,0.4211470199117892,0.5446851094634916,2.59124331168091,1.588074086038033,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.38 m, TCPA 4.4 s)",False,overtaking,71,0.0,False,0.0,tier_b,B-33-17,677,channel-intermediate,on,re
model,overtaking,5.655155634851443,1.3559299882586096,9.344380762474614,,,,goal,False,False,119,-81.8655556848341,-86.79635495417023,58,3,28,0,0,11.989940194857322,0.0933655666516176,7.495553176305825,0.0,0.0,0.3148115921288466,0.5456230160702795,3.481574295223977,0.3925432197773109,0,,False,overtaking,87,0.0,False,0.0,tier_b,B-33-18,678,channel-intermediate,on,re
model,overtaking,6.728275770544651,0.2989411486789199,-3.2901902119608,,,,goal,False,False,62,22.83652740382256,-56.93153518496821,36,3,0,0,1,11.365353401012875,0.0344365850826126,0.0,0.0,0.1116832786212301,0.6236432071138363,0.749701748732037,2.474043912574303,1.7444251738395014,0,,False,overtaking,46,0.0,False,0.0,tier_b,B-33-19,679,channel-intermediate,on,re
model,overtaking,6.564957633225053,1.5160389056687815,0.3079197245891958,,,,goal,False,False,114,-41.44293459887365,-71.87610211780687,38,3,42,0,6,5.242037601218463,0.245005101903047,11.208006207394575,0.0,0.9703151979410868,0.3289178226332046,0.5448152972678683,2.234296061254726,0.3930181460110195,0,,False,overtaking,95,0.0,False,0.0,tier_b,B-34-00,680,channel-intermediate,on,nc
model,overtaking,5.373072263499167,1.4144928193126045,5.190816548322541,,,,goal,False,False,111,-81.35649099347987,-87.59161320514794,51,1,26,0,3,12.85532115522615,0.0116096836358711,6.2991691633635964,0.0,0.2718436810382221,0.3406460404775494,0.6068111297621626,2.98310425598572,0.4843573515774365,0,,False,overtaking,71,0.0,False,0.0,tier_b,B-34-01,681,channel-intermediate,on,nc
model,overtaking,5.042877269165535,0.7111797996193814,-3.045242208521655,,,,goal,False,False,81,-232.13885063287043,-106.21393630394736,53,20,0,0,23,12.468519131372702,2.9309090591649056,0.0,0.0,6.663725946841382,0.4706447740507297,0.7158258056092442,1.4055137082746851,1.4487776042395424,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.48 m, TCPA 4.2 s)",False,overtaking,65,0.0,False,0.0,tier_b,B-34-02,682,channel-intermediate,on,nc
model,overtaking,5.706267537081926,0.2581896543741362,-0.8563195070001388,,,,goal,False,False,63,1.2211286896333178,-70.18630628780019,43,8,0,0,1,13.902173053054124,0.247865459656905,0.0,0.0,0.0319145888623492,0.6150451621554491,0.7676036869929237,2.340415939466929,1.819344686590311,0,,False,overtaking,54,0.0,False,0.0,tier_b,B-34-03,683,channel-intermediate,on,nc
model,overtaking,7.098981866049498,0.7106581511941445,-5.248594877849124,,,,goal,False,False,61,48.59880960301415,-33.832657278077335,46,0,0,0,0,6.834880258197441,0.0,0.0,0.0,0.0,0.6314604198010247,0.7403494740815129,2.9150418926771047,1.8666667267879853,0,,False,overtaking,55,0.0,False,0.0,tier_b,B-34-04,684,channel-intermediate,on,nc
model,overtaking,5.887416760509539,0.1113069868275973,0.7770560653059899,,,,goal,False,False,96,-405.70270816282266,-39.74412100792182,29,2,0,0,14,5.509786437265776,0.3639503968598008,0.0,0.0,2.3709163731111564,0.402468964791589,0.625020114835998,1.8136141510192307,1.7105445328842208,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.19 m, TCPA 4.6 s)",False,overtaking,71,0.0,False,0.0,tier_b,B-34-05,685,channel-intermediate,on,nc
model,overtaking,7.409959960958616,0.98920051013004,-5.089357969724777,,,,goal,False,False,59,36.238304110183286,-49.8230344527682,36,0,0,0,1,10.04025202836574,0.0,0.0,0.0,0.0275082027461732,0.6607515584261091,0.7268453195450232,3.560225119836506,1.9510347024628485,0,,False,overtaking,42,0.0,False,0.0,tier_b,B-34-06,686,channel-intermediate,on,nc
model,overtaking,5.61384720169433,1.8146939924546983,-6.885918100330201,,,,goal,False,False,78,-3.0494576419492603,-88.88782391426088,37,0,39,0,13,7.303539543959591,0.0,11.900045664872833,0.0,2.1989197284708246,0.4882937386124567,0.87392880629396,1.8460946949029144,0.7198604396930357,0,,False,overtaking,70,0.0,False,0.0,tier_b,B-34-07,687,channel-intermediate,on,nc
model,overtaking,6.188977220551603,0.1103726306373711,6.818181008872948,,,,goal,False,False,71,32.92633179805874,-37.49846787145711,29,2,6,0,6,6.321865295286576,0.0182355790541502,1.3948664198451064,0.0,0.2429887626729184,0.5452515053984246,0.7144137931752959,2.6414714301777806,1.5559234607035382,0,,False,overtaking,51,0.0,False,0.0,tier_b,B-34-08,688,channel-intermediate,on,nc
model,overtaking,4.983304370664968,0.5121524244730826,-7.787545279635921,,,,collision:target,True,True,73,-538.3441928675439,-141.1371849656383,47,16,0,0,17,18.907605743590256,6.13283580430907,0.0,0.0,4.434070939403035,0.4690951314917229,0.7149186041417861,0.987859324122749,1.5503209763874417,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.46 m, TCPA 4.3 s)",True,overtaking,52,0.0,False,0.0,tier_b,B-34-09,689,channel-intermediate,on,nc
model,overtaking,7.462372855204468,0.038096777670513,2.3997360803809293,,,,goal,False,False,68,37.575735949729214,-47.18507253021968,26,1,2,0,8,8.908342134598236,0.0023779078317097,0.5015193315935719,0.0,0.2825641614343517,0.5877742306106201,0.7122404380081774,2.5592714931376346,1.814178743381232,0,,False,overtaking,54,0.0,False,0.0,tier_b,B-34-10,690,channel-intermediate,on,nc
model,overtaking,4.688989152297169,0.0716307181791502,-5.440367326610847,,,,goal,False,False,142,-703.6489557821207,-20.288086347841904,26,5,0,0,2,3.195499793985796,0.7925695614709904,0.0,0.0,0.1215873418512911,0.269028909856717,0.7597977471407177,2.802635494424402,1.4441862661239635,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.06 m, TCPA 4.7 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.30 m, TCPA 0.2 s)",False,overtaking,54,0.0,False,0.0,tier_b,B-34-11,691,channel-intermediate,on,nc
model,overtaking,6.1490083914256015,1.979765173978401,1.4633331864712638,,,,goal,False,False,62,91.67528193390234,-10.573534226877506,33,0,0,0,0,2.1360675205813147,0.0,0.0,0.0,0.0,0.6245135888753429,0.6949425356089558,3.883630835288813,1.359409648082327,0,,False,overtaking,37,0.0,False,0.0,tier_b,B-34-12,692,channel-intermediate,on,nc
model,overtaking,4.04834246501761,0.835984191215275,-7.934382239204043,,,,goal,False,False,120,-1117.8931866011235,-242.0525611294175,70,19,1,0,2,44.150907169921,4.392318129885837,0.2906395707272392,0.0,0.1593985423901321,0.3211626834506577,0.7174433057849567,2.339438319236597,1.2668360966639691,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.07 m, TCPA 1.5 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.27 m, TCPA 0.9 s)",False,overtaking,81,0.0,False,0.0,tier_b,B-34-13,693,channel-intermediate,on,nc
model,overtaking,5.188551078986025,0.679576436605843,-2.398990944025348,,,,goal,False,False,84,-338.0164883653274,-132.0666553070439,57,19,0,0,24,15.40599142147579,5.798070851701867,0.0,0.0,6.0236771232921065,0.4588110760965865,0.7264928242587826,1.28634904798273,1.5750889507134496,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 2.32 m, TCPA 4.0 s)",False,overtaking,68,0.0,False,0.0,tier_b,B-34-14,694,channel-intermediate,on,nc
model,overtaking,6.485890139981852,1.9721502792460468,-4.729827598670733,,,,goal,False,False,87,-22.735661660943503,-99.40181159185629,38,1,50,0,16,8.041471985121161,0.1216921852462393,14.680361821561116,0.0,1.3655214202039163,0.4315805837887374,0.792244760755202,2.23399576378845,0.4752692646261768,0,,False,overtaking,69,0.0,False,0.0,tier_b,B-34-15,695,channel-intermediate,on,nc
model,overtaking,7.483703604190931,0.7723484687149009,-6.937115424100988,,,,goal,False,False,60,71.71385665627685,-17.83476069063003,26,0,0,0,0,3.602981957703036,0.0,0.0,0.0,0.0,0.6501408381490414,0.7521547733258716,3.512139668541036,1.905985528571856,0,,False,overtaking,34,0.0,False,0.0,tier_b,B-34-16,696,channel-intermediate,on,nc
model,overtaking,7.581538313653329,1.0883089848293328,-4.1121585384937305,,,,collision:boundary,True,False,151,-780.4676236755486,-98.32612979265863,41,5,0,0,5,17.570395179784384,1.7940234873236949,0.0,0.0,0.5493905312163698,0.3609595526453511,0.6178535260019457,2.079054746609676,2.75422446871478,2,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.44 m, TCPA 3.9 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.98 m, TCPA 3.4 s)",False,overtaking,59,0.0,False,0.0,tier_b,B-34-17,697,channel-intermediate,on,nc
model,overtaking,4.030307852398669,0.2875177026683391,-6.414163139615221,,,,collision:target,True,True,68,-865.8400183351382,-163.64841975040608,53,16,0,0,1,30.170708917091297,2.8016569749522247,0.0,0.0,0.096713018842376,0.4967676153017568,0.7865387795194232,0.9267291195584024,1.487857319495609,0,,False,overtaking,58,0.0,False,0.0,tier_b,B-34-18,698,channel-intermediate,on,nc
model,overtaking,5.634856650430849,0.91529145191039,5.067025316350811,,,,collision:boundary,True,False,139,-606.288611740682,-38.66318197565817,33,1,6,0,6,6.184888010248949,0.1729196285119431,1.2146158713352244,0.0,0.6265371171077665,0.3321853464972905,0.5431154528753118,2.3052138398302584,1.936134846526422,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.88 m, TCPA 2.8 s)",False,overtaking,73,0.0,False,0.0,tier_b,B-34-19,699,channel-intermediate,on,nc
model,being_overtaken,7.56928074938171,1.8031632436682437,-4.723073104334588,,False,,goal,False,False,69,85.91929993083944,-22.92085718402092,0,0,0,10,0,0.0,0.0,0.0,5.659470909634795,0.0,0.5606151879274633,0.7337147318817562,2.638362514144573,1.0163869595896295,0,,False,being_overtaken,19,0.0,False,0.0,tier_b,B-35-00,700,channel-intermediate,on,cv
model,being_overtaken,6.194122013791634,1.7062378222133023,3.4540315077849666,,False,,goal,False,False,72,22.210205156789897,-41.69684347427175,0,0,0,13,0,0.0,0.0,0.0,10.295516907227594,0.0,0.5370642437780986,0.7144801717840499,1.5607178771756895,0.7506820288899049,0,,False,being_overtaken,22,0.0,False,0.0,tier_b,B-35-01,701,channel-intermediate,on,cv
