#{"t_start": 1787072221.770387, "env_id": "None"}
r,l,t
98.59436,192,755.211138
98.291626,213,755.411001
-996.82385,173,755.886327
-978.5258,146,756.243477
103.88201,195,756.343153
92.253654,204,756.420851
-983.1259,135,756.431125
-991.0427,70,756.557846
105.38541,189,756.747589
-996.2623,164,756.857672
-993.90857,64,756.95373
-962.07007,258,757.116507
-983.6812,134,757.341533
-982.67535,92,757.483721
-982.0315,160,757.662296
-991.76624,70,757.927223
97.42918,214,758.182578
97.20358,204,758.218572
-997.4257,161,758.270916
-989.6888,78,758.576144
-990.7587,225,758.711061
-995.4579,163,758.847104
89.393234,231,759.030241
-991.30023,175,759.111675
-988.6894,79,759.361438
-982.6036,150,759.470108
-982.39294,100,759.681726
107.43312,206,759.983594
92.20058,233,760.118599
-982.4328,147,760.236709
-986.8062,138,760.246709
94.56825,214,760.330725
-984.33484,88,760.809786
103.23126,198,760.945697
97.7045,208,761.122941
104.316216,201,761.254056
99.93723,193,761.493356
-985.6132,181,761.651991
98.81692,188,761.723311
-986.0093,116,761.723311
-978.3419,115,761.857674
107.6533,203,761.931557
-987.64594,115,762.037616
-993.6352,63,762.1507
-979.43585,115,762.167871
-990.3865,146,786.574891
-979.18524,179,786.613517
-981.121,163,786.706408
-984.6003,150,787.038861
94.08587,193,787.062757
-985.87274,185,787.070758
91.569084,187,787.193502
91.053345,189,787.33888
-978.7304,101,787.40046
100.543816,226,788.325538
97.708374,214,788.36564
92.52844,187,788.529951
98.69704,201,788.608614
-964.93134,218,788.768317
95.326126,201,788.912484
99.741974,213,830.22014
-979.0471,247,830.281438
-976.46515,109,830.360877
-985.27136,143,830.737744
98.29951,192,830.887803
-978.4257,116,831.054428
93.25368,191,831.1116
-992.7898,66,831.379069
92.06287,188,831.404254
-972.7793,229,831.613103
-984.5421,137,831.78645
96.21716,206,831.910595
-977.73,111,832.078606
72.00244,255,832.186617
98.671585,187,832.704748
-979.5857,111,832.806755
-1005.2639,171,832.933568
86.518654,215,833.278753
97.29835,216,833.507943
-989.0077,76,833.563327
99.06214,201,833.879359
93.65876,229,833.964896
-987.0797,217,834.107275
-979.6708,168,834.17192
-984.2182,89,834.833198
-989.52625,112,834.888244
95.95074,191,834.913747
105.20276,248,834.922747
-979.54584,104,835.020382
97.042725,192,835.156829
99.63357,198,835.270009
-996.93274,170,835.294786
-975.473,140,836.187381
